system,split,formula,qm9_db_id,qm9_mol_id,basis,charge,spin,unit,atom,reference_ground_method,reference_excited_method,qsgw_bse_s1_ev,qsgw_bse_s1_h,qsgw_bse_singlet_energies_ev_json,qsgw_bse_singlet_energies_h_json,qsgw_bse_triplet_energies_ev_json,qsgw_bse_oscillator_strengths_json,qsgw_bse_transition_dipoles_raw_json,nroots_available,source_xyz_path,source_eexc_ss_path,source_eexc_st_path,source_osc_path,source_tdm_path,eomccsd_augccpvtz_s1_ev,eomccsd_augccpvtz_singlet_energies_ev_json,notes
qm9randdiv60_1163_C6H8O,candidate,C6H8O,1163,1195,def2-tzvp,0,0,Angstrom,"C  0.072640293800  1.507762655200  0.034923480400
C  0.008282714700  0.058443132900 -0.080071973200
C -0.053278097200 -1.139275960900 -0.171204880000
C -0.132068435400 -2.585359971100 -0.279498406900
C -1.440467669000 -3.205378999200  0.246935065500
C -1.526383786900 -4.716833240900  0.114889976400
O -2.327126383700 -2.546242069000  0.725814912300
H  0.918492226900  1.822175437400  0.656298461600
H  0.187753507000  1.981776250200 -0.946140681100
H -0.840179689000  1.906422918400  0.490889418100
H -0.011208073200 -2.910043099700 -1.323316417100
H  0.697033240600 -3.066531193700  0.259882086200
H -0.693294773100 -5.197703321100  0.639692820000
H -2.472286436700 -5.067867298600  0.528011709000
H -1.452947428800 -5.013271489800 -0.937618181100",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,4.85032239,0.17824606016590291,"[4.85032239, 7.11505483, 7.21262783, 7.35440222, 7.50870474]","[0.17824606016590291, 0.26147344224512015, 0.26505918385776533, 0.2702692965921323, 0.2759398096121277]","[4.18675471, 5.5779525, 6.07359292, 6.41486714, 6.42063704]","[2.113e-05, 0.00039791, 0.0006743, 0.00604696, 0.0012649]","[""0.01326737"", ""-0.00078911"", ""0.03117797"", ""0.03221147"", ""-0.00554043"", ""0.11695737"", ""0.14285748"", ""0.02735013"", ""-0.05913240"", ""-0.19568858"", ""0.04300999"", ""-0.42032733"", ""-0.05808891"", ""0.04184094"", ""-0.19823460""]",5,QM9_xyz_files/mol_1195.xyz,E_exc_SS/mol_1195.dat,E_exc_ST/mol_1195.dat,osc_stren/mol_1195.dat,trans_dip_mom/mol_1195.dat,4.6469257247613385,"[4.6469257247613385, 7.485604562480996, 7.795659112071288]",geometry_matched_to_qm9_mol_1195; qm9_source=qm9randdiv60_1163_C6H8O; generated=2026-07-15
qm9randdiv60_14260_C7H2O,candidate,C7H2O,14260,14582,def2-tzvp,0,0,Angstrom,"O -0.112013925100 -0.035375241700  0.002136371400
C -0.026739045500  1.171705948300  0.008199377200
C  1.217968040200  1.893373107800  0.000165029100
C  2.256178533100  2.528483102800 -0.006325949600
C  3.405429122700  3.230234511200 -0.013479027800
C  4.446948541200  3.864219087700 -0.019824119100
C  5.600384518500  4.567580827100 -0.026731149900
C  6.633149584200  5.197223401600 -0.032788190400
H -0.924926871800  1.820720647700  0.020644597900
H  7.540863422700  5.749421997400 -0.038115658800",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,3.52852972,0.1296710754866537,"[3.52852972, 3.96889725, 4.02480008, 4.29470206, 5.42796435]","[0.1296710754866537, 0.14585428372232112, 0.14790867483252199, 0.15782738965138915, 0.19947401065611972]","[2.6037756, 3.14969179, 3.31277597, 3.34963381, 3.96939631]","[1.18e-06, 0.00017734, 0.05897183, 6.23e-06, 6.46e-06]","[""0.00032527"", ""0.00004212"", ""0.00937564"", ""-0.00100234"", ""0.00063162"", ""-0.10854030"", ""1.57674895"", ""1.17368126"", ""-0.00845317"", ""-0.00060654"", ""-0.00019871"", ""-0.01954904"", ""0.01295150"", ""0.00568958"", ""0.01067433""]",5,QM9_xyz_files/mol_14582.xyz,E_exc_SS/mol_14582.dat,E_exc_ST/mol_14582.dat,osc_stren/mol_14582.dat,trans_dip_mom/mol_14582.dat,3.85479485624149,"[3.85479485624149, 4.25831539824135, 4.65897376913673]",geometry_matched_to_qm9_mol_14582; qm9_source=qm9randdiv60_14260_C7H2O; generated=2026-07-15
qm9randdiv60_4150_C4H3F3,candidate,C4H3F3,4150,4223,def2-tzvp,0,0,Angstrom,"C -0.017936382100  1.477791948900  0.010105309100
C  0.000883665800  0.025095133400  0.002467199400
C  0.017220670400 -1.175779575800 -0.003923974100
C  0.037702501300 -2.632914597800 -0.012444620100
F -1.203132622900 -3.142125791500 -0.003900077800
F  0.658691586200 -3.109398712300 -1.101649148300
F  0.678480261700 -3.121420127900  1.059806859500
H  0.999908717200  1.880814707500  0.001846980200
H -0.543455315500  1.865401466700 -0.868573392100
H -0.525400961900  1.856214958800  0.903278544300",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,6.98182047,0.2565771698246129,"[6.98182047, 7.39184701, 7.3918979, 8.39626686, 8.39633816]","[0.2565771698246129, 0.2716453672436421, 0.27164723741664754, 0.3085571159109151, 0.30855973613758625]","[5.37978929, 6.24357219, 6.24364648, 6.98024874, 8.12730802]","[3e-08, 0.00150725, 0.00148765, 0.01751915, 0.01757637]","[""0.00075764"", ""-0.00069372"", ""0.00007140"", ""0.17081211"", ""0.00210009"", ""0.15680856"", ""0.15523384"", ""0.00267562"", ""-0.17019338"", ""-0.05262413"", ""0.00391213"", ""-0.73988676"", ""0.74102712"", ""0.00953135"", ""-0.05288880""]",5,QM9_xyz_files/mol_4223.xyz,E_exc_SS/mol_4223.dat,E_exc_ST/mol_4223.dat,osc_stren/mol_4223.dat,trans_dip_mom/mol_4223.dat,7.42659237019604,"[7.42659237019604, 7.755766299965707, 7.755796003554094]",geometry_matched_to_qm9_mol_4223; qm9_source=qm9randdiv60_4150_C4H3F3; generated=2026-07-15
qm9randdiv60_22_C4H2,candidate,C4H2,22,23,def2-tzvp,0,0,Angstrom,"C  0.680980206000  0.000000000000  0.000000000000
C -0.680980206000  0.000000000000  0.000000000000
C -1.887666028300  0.000000000000  0.000000000000
C  1.887666028300  0.000000000000  0.000000000000
H -2.949599995400  0.000000000000  0.000000000000
H  2.949599995400  0.000000000000  0.000000000000",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,5.06811754,0.18624988430154804,"[5.06811754, 5.38614968, 5.38615458, 7.95309057, 8.17946466]","[0.18624988430154804, 0.19793734987662104, 0.19793752994829972, 0.2922706876490936, 0.30058978201472436]","[3.70731896, 4.4638669, 4.46388704, 5.06811754, 7.76897688]","[0.0, 0.0, 0.0, 0.0, 1.82450231]","[""0.00000020"", ""0.00000005"", ""0.00000005"", ""-0.00000114"", ""-0.00000015"", ""0.00000008"", ""-0.00001019"", ""-0.00000010"", ""-0.00000013"", ""0.00000468"", ""0.00000318"", ""-0.00000597"", ""-7.66943488"", ""0.00000010"", ""-0.00000023""]",5,QM9_xyz_files/mol_23.xyz,E_exc_SS/mol_23.dat,E_exc_ST/mol_23.dat,osc_stren/mol_23.dat,trans_dip_mom/mol_23.dat,5.7553056735468,"[5.7553056735468, 6.0302396289894755, 6.03024729823032]",geometry_matched_to_qm9_mol_23; qm9_source=qm9randdiv60_22_C4H2; generated=2026-07-15
qm9randdiv60_8451_C4H2O4,candidate,C4H2O4,8451,8723,def2-tzvp,0,0,Angstrom,"O -0.043208714800 -0.036282642900  0.001822818500
C -0.044120203100  1.163494220000  0.007146886700
C  1.295253427500  1.943856058000 -0.000509476000
O  2.359235825400  1.377832972200 -0.012246664300
C  1.212943673500  3.475842334700  0.008969016400
O  0.148967126700  4.041859789900  0.021510809800
C  2.552314281600  4.256211275500  0.001010351100
O  2.551404151900  5.455983398100  0.007115673400
H -0.964497512400  1.772844809000  0.017606350400
H  3.472680733600  3.646865605600 -0.010582716000",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,1.98935443,0.07310742686963649,"[1.98935443, 3.04708386, 3.93967003, 4.43382089, 5.26048145]","[0.07310742686963649, 0.1119782664673784, 0.14478020319824236, 0.16293991235575933, 0.19331912760510675]","[1.39808881, 2.36577871, 3.18579561, 3.74287093, 5.10310242]","[1.88e-06, 1e-08, 0.00027691, 3e-08, 3e-08]","[""0.00041131"", ""0.00050055"", ""0.01576369"", ""0.00010538"", ""-0.00068576"", ""-0.00002565"", ""-0.00164294"", ""0.00109615"", ""-0.13612866"", ""-0.00126922"", ""0.00038655"", ""-0.00000902"", ""-0.00097402"", ""0.00071441"", ""-0.00002549""]",5,QM9_xyz_files/mol_8723.xyz,E_exc_SS/mol_8723.dat,E_exc_ST/mol_8723.dat,osc_stren/mol_8723.dat,trans_dip_mom/mol_8723.dat,2.131157712618788,"[2.131157712618788, 3.155811136730814, 3.9905145641016797]",geometry_matched_to_qm9_mol_8723; qm9_source=qm9randdiv60_8451_C4H2O4; generated=2026-07-15
qm9randdiv60_482_C4H2O2,candidate,C4H2O2,482,492,def2-tzvp,0,0,Angstrom,"O -0.190803493300  0.155797858500  0.673895017000
C -0.014030381300  1.146046548800  0.007221639700
C  1.214124365900  1.909491921300  0.014454818100
C  2.227578079300  2.571292663600  0.010103774300
C  3.454433008400  3.336557360700 -0.011291390600
O  3.641289869400  4.321135804100  0.661038677800
H -0.790785846700  1.550367212700 -0.671177986800
H  4.219779108200  2.939733900200 -0.706867969600",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,4.15845132,0.15282026731045778,"[4.15845132, 4.17333106, 5.34452332, 5.56436939, 5.82230543]","[0.15282026731045778, 0.15336708766960774, 0.19640760936198126, 0.20448680341746286, 0.21396577805213549]","[3.4594876, 3.47870402, 3.87087743, 4.2841054, 4.86875866]","[0.00028575, 0.00029845, 3.194e-05, 0.00208591, 0.00299341]","[""-0.07437603"", ""0.11218735"", ""0.00153766"", ""0.00273243"", ""-0.00010231"", ""0.13729619"", ""0.00015952"", ""0.00064817"", ""-0.03969214"", ""0.22909389"", ""0.21533236"", ""0.00019028"", ""-0.00562108"", ""-0.00032890"", ""-0.36816130""]",5,QM9_xyz_files/mol_492.xyz,E_exc_SS/mol_492.dat,E_exc_ST/mol_492.dat,osc_stren/mol_492.dat,trans_dip_mom/mol_492.dat,4.007002425147473,"[4.007002425147473, 4.019161522321369, 6.100091746674547]",geometry_matched_to_qm9_mol_492; qm9_source=qm9randdiv60_482_C4H2O2; generated=2026-07-15
qm9randdiv60_57_C2H3N3,candidate,C2H3N3,57,58,def2-tzvp,0,0,Angstrom,"N -0.052321080500  1.349917685400  0.155355382000
C  0.085493780000 -0.014769513200  0.026688896500
N  1.145552153100 -0.719939058800 -0.039660367000
C -1.194265564600 -0.711520883400  0.018021508600
N -2.227476104000 -1.227905427100  0.001321483800
H  0.754744686300  1.919987366600 -0.044113339400
H -0.944585273200  1.766004730900 -0.059322927700
H  1.983124292800 -0.134155000400 -0.028785506700",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,6.01974863,0.22122168182032773,"[6.01974863, 6.62839146, 6.7745681, 7.31574652, 7.82553469]","[0.22122168182032773, 0.24358889326990016, 0.24896078570781488, 0.26884872581890684, 0.2875830955195744]","[4.0263212, 5.22414716, 5.80828802, 6.44315039, 6.64892219]","[0.00653915, 0.17594044, 0.03113569, 0.00145003, 0.05985375]","[""-0.23928058"", ""0.36059983"", ""-0.31490202"", ""-2.06135701"", ""1.65347073"", ""0.12769087"", ""0.73875655"", ""-0.64643306"", ""-0.49830844"", ""0.21299426"", ""-0.04743599"", ""-0.06819172"", ""-1.08213453"", ""-0.91164070"", ""-0.12164215""]",5,QM9_xyz_files/mol_58.xyz,E_exc_SS/mol_58.dat,E_exc_ST/mol_58.dat,osc_stren/mol_58.dat,trans_dip_mom/mol_58.dat,6.082242735171853,"[6.082242735171853, 7.095875218270686, 7.577201246315454]",geometry_matched_to_qm9_mol_58; qm9_source=qm9randdiv60_57_C2H3N3; generated=2026-07-15
qm9randdiv60_20174_C5H4N2O,candidate,C5H4N2O,20174,20510,def2-tzvp,0,0,Angstrom,"C -0.004785216700  1.458703889300  0.010099597900
C  0.002277461500  0.005988408700  0.002422030000
C  0.018529449800 -1.198921431200 -0.004001530100
C  0.003804239300 -2.610341563200 -0.011283896300
N  1.090884482000 -3.354158727500 -0.022321190200
O  0.656073698400 -4.643952218900 -0.026225156100
N -0.710060094100 -4.720689969400 -0.017660391500
C -1.125650497700 -3.488490258400 -0.008468866400
H  1.016171206100  1.853963505500  0.002458614300
H -0.526333661700  1.854464957600 -0.868017035500
H -0.509471720800  1.845179368900  0.902098970600
H -2.176208296200 -3.245576811300 -0.000306116800",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,5.66199083,0.2080743251672742,"[5.66199083, 5.70694597, 5.9829199, 6.66922624, 7.02214123]","[0.2080743251672742, 0.20972639609058588, 0.21986825095623752, 0.24508954375609218, 0.25805893042422023]","[3.51763537, 4.3735939, 4.9917335, 5.2332306, 5.28065381]","[0.00037567, 0.22420154, 8.473e-05, 0.00311618, 0.14487025]","[""-0.00066223"", ""0.00168899"", ""-0.13226030"", ""1.00986897"", ""-3.05601141"", ""-0.02315253"", ""-0.00237628"", ""0.00226391"", ""-0.06102171"", ""-0.08004209"", ""-0.34176413"", ""-0.00172323"", ""-1.14583616"", ""-2.03156874"", ""-0.00355436""]",5,QM9_xyz_files/mol_20510.xyz,E_exc_SS/mol_20510.dat,E_exc_ST/mol_20510.dat,osc_stren/mol_20510.dat,trans_dip_mom/mol_20510.dat,6.2183956950451105,"[6.2183956950451105, 6.261043804524063, 6.3156546987693725]",geometry_matched_to_qm9_mol_20510; qm9_source=qm9randdiv60_20174_C5H4N2O; generated=2026-07-15
qm9randdiv60_4140_C5H4FN,candidate,C5H4FN,4140,4213,def2-tzvp,0,0,Angstrom,"F -0.001977290700  0.046232467600  0.003726242800
C -0.014958931900  1.376992838400  0.010685464700
N -1.198387889500  1.944431270500  0.029199809700
C -1.225057226300  3.283626526000  0.036320458700
C -0.082263326700  4.072896156500  0.025192081400
C  1.158409814800  3.435182732400  0.005543425900
C  1.205625651200  2.048480076300 -0.002094991300
H -2.212412745000  3.737479979200  0.051675834000
H -0.161611803700  5.153324048600  0.031706512600
H  2.077747251500  4.010941997500 -0.003719906800
H  2.134967596300  1.493302027100 -0.017221361700",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,5.33361454,0.1960067190912179,"[5.33361454, 5.60955011, 6.17063258, 6.37455073, 7.32494261]","[0.1960067190912179, 0.20614716425287088, 0.2267665647100132, 0.23426041850182672, 0.26918667589307316]","[3.80161653, 4.20362197, 4.79859978, 4.93849494, 5.83366293]","[0.06409663, 0.00390273, 0.00014078, 0.03115758, 0.00918155]","[""1.39244940"", ""-1.10882825"", ""-0.02395435"", ""0.00546473"", ""-0.00185992"", ""0.42828625"", ""0.00140193"", ""0.00132928"", ""0.07754078"", ""-1.03405386"", ""-0.46852268"", ""0.01118954"", ""-0.09424894"", ""-0.46453865"", ""-0.32535686""]",5,QM9_xyz_files/mol_4213.xyz,E_exc_SS/mol_4213.dat,E_exc_ST/mol_4213.dat,osc_stren/mol_4213.dat,trans_dip_mom/mol_4213.dat,5.355497017073403,"[5.355497017073403, 5.710935004659785, 6.344829533907758]",geometry_matched_to_qm9_mol_4213; qm9_source=qm9randdiv60_4140_C5H4FN; generated=2026-07-15
qm9randdiv60_3705_C3H6N4,candidate,C3H6N4,3705,3765,def2-tzvp,0,0,Angstrom,"C -0.046512486700  1.437199574000  0.021715660900
N -0.009341721500 -0.010687760300  0.028910800400
N -0.006045047500 -0.733519348200 -1.082814580300
N  0.031483758100 -1.985123222600 -0.702838328700
C  0.049981727100 -1.975392898000  0.654682709100
C  0.092983578700 -3.202648719400  1.497635308600
N  0.024785990600 -0.736667343100  1.141010188200
H  0.841772560400  1.833678243400  0.518168468800
H -0.069483726700  1.755548454600 -1.019698793500
H -0.939433730700  1.788043146800  0.543536283300
H  0.985670177600 -3.793878408000  1.273599467700
H  0.103082227600 -2.932159567800  2.554486142300
H -0.776972787000 -3.836325051300  1.301713503100",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,6.12024196,0.2249147435810022,"[6.12024196, 6.56471651, 6.67129785, 7.54888128, 8.01557938]","[0.2249147435810022, 0.24124888201783146, 0.24516567401940448, 0.27741627022449084, 0.2945671090601569]","[4.46265654, 5.01881048, 5.2043457, 5.85030487, 6.44806124]","[0.00799453, 0.13747435, 3.214e-05, 0.05720494, 0.0004095]","[""0.58664121"", ""0.01540193"", ""-0.00831147"", ""0.04195077"", ""-2.15926480"", ""-0.92629662"", ""-0.03559741"", ""-0.00180767"", ""0.00020202"", ""0.03549610"", ""-0.70955967"", ""1.22211028"", ""0.10517624"", ""0.04435760"", ""-0.02102499""]",5,QM9_xyz_files/mol_3765.xyz,E_exc_SS/mol_3765.dat,E_exc_ST/mol_3765.dat,osc_stren/mol_3765.dat,trans_dip_mom/mol_3765.dat,6.267514218634961,"[6.267514218634961, 6.785441385719508, 6.87655611837578]",geometry_matched_to_qm9_mol_3765; qm9_source=qm9randdiv60_3705_C3H6N4; generated=2026-07-15
qm9randdiv60_8446_C6H2O2,candidate,C6H2O2,8446,8718,def2-tzvp,0,0,Angstrom,"O -0.032500797000 -0.045123892600 -0.000986246800
C -0.009739687700  1.163459907200  0.004335357100
C  1.201104224800  1.948034995100  0.000234264400
C  2.224325558300  2.581386560500 -0.003232353900
C -1.320969252600  1.985613743200  0.016369047000
O -1.298209883400  3.194195043500  0.021911563500
C -2.531810083800  1.201034023200  0.020350541900
C -3.554987815400  0.567612691600  0.023963540800
H  3.128474407900  3.141252225000 -0.005432754000
H -4.458789561200  0.007195853400  0.027856250100",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,3.10179619,0.11398890750952916,"[3.10179619, 4.45642894, 4.6625806, 5.03802363, 5.50082152]","[0.11398890750952916, 0.16377074286897267, 0.17134667663935876, 0.18514395350743285, 0.20215146226925618]","[2.44199593, 3.69409885, 3.70477034, 3.81591503, 4.32419514]","[4e-07, 0.0, 2.405e-05, 1e-08, 8e-08]","[""-0.00006802"", ""0.00005114"", ""-0.00584239"", ""0.00009237"", ""-0.00013631"", ""0.00023661"", ""-0.00020926"", ""0.00011311"", ""-0.03687657"", ""-0.00037979"", ""0.00026305"", ""0.00024335"", ""-0.00123801"", ""-0.00131378"", ""-0.00069842""]",5,QM9_xyz_files/mol_8718.xyz,E_exc_SS/mol_8718.dat,E_exc_ST/mol_8718.dat,osc_stren/mol_8718.dat,trans_dip_mom/mol_8718.dat,3.137860439393405,"[3.137860439393405, 4.437544892333377, 5.477471641016106]",geometry_matched_to_qm9_mol_8718; qm9_source=qm9randdiv60_8446_C6H2O2; generated=2026-07-15
qm9randdiv60_776_CHN3O2,candidate,CHN3O2,776,790,def2-tzvp,0,0,Angstrom,"O  0.113421727200  1.319299815600 -0.096199671300
C  0.064433879600 -0.004426845800 -0.090308379600
N -0.058679924400 -0.736342389800 -1.161396721200
O -0.061454695500 -2.007615763400 -0.662723007000
N  0.061693963300 -1.969122621700  0.706531365100
N  0.139075751800 -0.760600004700  1.060757912100
H  0.206365668000  1.621898299800  0.816326891900",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,5.70320195,0.2095888058933738,"[5.70320195, 5.73184848, 6.07147369, 7.44651335, 7.57135273]","[0.2095888058933738, 0.21064154645355837, 0.22312254271482285, 0.27365431818446595, 0.27824208078029494]","[3.56771414, 4.58219894, 4.79737309, 5.29366031, 6.38024118]","[0.00839178, 0.06234901, 0.00045829, 0.00798949, 0.0460586]","[""0.62138823"", ""-0.02257482"", ""-0.03710490"", ""-0.14969410"", ""-0.16197285"", ""-1.67921762"", ""0.14065402"", ""-0.00442600"", ""-0.01007219"", ""-0.52937786"", ""0.01545535"", ""0.04946387"", ""-0.02729182"", ""-1.24941453"", ""0.20583153""]",5,QM9_xyz_files/mol_790.xyz,E_exc_SS/mol_790.dat,E_exc_ST/mol_790.dat,osc_stren/mol_790.dat,trans_dip_mom/mol_790.dat,5.977919746079333,"[5.977919746079333, 6.169061306178713, 6.404486154008236]",geometry_matched_to_qm9_mol_790; qm9_source=qm9randdiv60_776_CHN3O2; generated=2026-07-15
qm9randdiv60_16693_C5H3NO2,candidate,C5H3NO2,16693,17015,def2-tzvp,0,0,Angstrom,"N -0.013523352000 -1.175228159200 -0.034155084900
C -0.006805672100 -0.020352564100 -0.006867479300
C -0.044202984400  1.432061773300 -0.016541226000
C  0.060439160800  2.126062791800  1.377132103200
O  1.483996864600  1.718486380000  1.433531335500
C  1.340660843900  2.150040017500  0.023200532800
C  0.614058282300  3.383771715900  0.640442708400
O  0.617608445000  4.564598805300  0.664712857800
H -0.791428090100  1.816187764700 -0.716287330000
H -0.551162068900  1.981459884700  2.263672012200
H  2.193926561100  2.032871510300 -0.639467089800",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,5.20212198,0.19117445664007626,"[5.20212198, 6.62878684, 7.84460797, 8.13599336, 8.23625294]","[0.19117445664007626, 0.24360342321690198, 0.2882840256312409, 0.2989922412056298, 0.3026767128122456]","[4.62636386, 5.7726147, 6.11428947, 6.75078017, 7.03767676]","[1e-07, 0.008859, 0.00075593, 0.00458552, 0.03818773]","[""-0.00157319"", ""-0.00007127"", ""0.00155026"", ""0.15235063"", ""-0.55786839"", ""0.13412693"", ""0.09816692"", ""-0.01004507"", ""-0.12519244"", ""0.28243916"", ""0.03491846"", ""-0.26006093"", ""-0.42315014"", ""-0.93210024"", ""-0.41806809""]",5,QM9_xyz_files/mol_17015.xyz,E_exc_SS/mol_17015.dat,E_exc_ST/mol_17015.dat,osc_stren/mol_17015.dat,trans_dip_mom/mol_17015.dat,5.077678645539264,"[5.077678645539264, 6.657282388436726, 8.372922792669511]",geometry_matched_to_qm9_mol_17015; qm9_source=qm9randdiv60_16693_C5H3NO2; generated=2026-07-15
qm9randdiv60_14337_C6H3NO,candidate,C6H3NO,14337,14659,def2-tzvp,0,0,Angstrom,"O -0.000302214700  1.457062728700  0.009955796100
C  0.004866721100  0.040313794100  0.002395281800
C -1.365657397500 -0.449798805800  0.012755139900
C -2.494811254500 -0.888461525000  0.021096292400
C -3.755420373100 -1.373800225200  0.030452806500
C -4.889622150000 -1.811507933300  0.038905608700
C -6.157009067800 -2.302224777500  0.048417653600
N -7.241615781600 -2.723583624500  0.056640819000
H  0.916747442500  1.750747179600  0.002964019900
H  0.510878222300 -0.364433300600 -0.889868254800
H  0.527618533200 -0.373821510400  0.880588196800",QM9 qsGW input / source EOM CSV retained separately,QM9 qsGW-BSE singlet-singlet,4.20823403,0.15464974815902496,"[4.20823403, 4.51717213, 4.5566273, 6.37348513, 6.80770343]","[0.15464974815902496, 0.16600301392825967, 0.16745296468208493, 0.2342212584241163, 0.25017848662538156]","[3.074372, 3.71721003, 3.7401653, 4.27132801, 5.16464916]","[5.23e-06, 0.00019721, 2.874e-05, 1.67e-05, 3.76e-06]","[""0.00007170"", ""-0.00016000"", ""0.01810891"", ""0.07202648"", ""-0.07951875"", ""-0.00123847"", ""-0.00106400"", ""0.00027214"", ""-0.04076819"", ""0.01429599"", ""0.00495626"", ""0.02149724"", ""0.01000976"", ""0.00594718"", ""0.00317126""]",5,QM9_xyz_files/mol_14659.xyz,E_exc_SS/mol_14659.dat,E_exc_ST/mol_14659.dat,osc_stren/mol_14659.dat,trans_dip_mom/mol_14659.dat,4.8158307421050175,"[4.8158307421050175, 5.099001070032323, 5.162506363092124]",geometry_matched_to_qm9_mol_14659; qm9_source=qm9randdiv60_14337_C6H3NO; generated=2026-07-15
